longitud,latitud,tipo
-69.9560717379699,-27.302381230199966,P
-69.9120549810799,-27.302381230199966,P
-69.8680382241899,-27.302381230199966,P
-69.8240214672999,-27.302381230199966,P
-69.7800047104099,-27.302381230199966,P
-69.7359879535199,-27.302381230199966,P
-69.6919711966299,-27.302381230199966,P
-69.64795443973989,-27.302381230199966,P
-69.60393768284989,-27.302381230199966,P
-69.55992092595989,-27.302381230199966,P
-69.51590416906988,-27.302381230199966,P
-69.47188741217988,-27.302381230199966,P
-69.11975335705986,-27.302381230199966,P
-69.07573660016986,-27.302381230199966,P
-69.03171984327986,-27.302381230199966,P
-68.98770308638986,-27.302381230199966,P
-68.94368632949985,-27.302381230199966,P
-68.89966957260985,-27.302381230199966,P
-68.85565281571985,-27.302381230199966,P
-70.66033984820994,-27.258364473309967,P
-70.61632309131994,-27.258364473309967,P
-70.57230633442994,-27.258364473309967,P
-70.52828957753994,-27.258364473309967,P
-70.48427282064993,-27.258364473309967,P
-70.44025606375993,-27.258364473309967,P
-70.39623930686993,-27.258364473309967,P
-70.35222254997993,-27.258364473309967,P
-70.30820579308993,-27.258364473309967,P
-70.26418903619992,-27.258364473309967,P
-70.22017227930992,-27.258364473309967,P
-70.17615552241992,-27.258364473309967,P
-70.13213876552992,-27.258364473309967,P
-70.08812200863991,-27.258364473309967,P
-70.04410525174991,-27.258364473309967,P
-70.00008849485991,-27.258364473309967,P
-69.9560717379699,-27.258364473309967,P
-69.9120549810799,-27.258364473309967,P
-69.8680382241899,-27.258364473309967,P
-69.8240214672999,-27.258364473309967,P
-69.7800047104099,-27.258364473309967,P
-69.7359879535199,-27.258364473309967,P
-69.6919711966299,-27.258364473309967,P
-69.64795443973989,-27.258364473309967,P
-69.60393768284989,-27.258364473309967,P
-69.55992092595989,-27.258364473309967,P
-69.51590416906988,-27.258364473309967,P
-69.47188741217988,-27.258364473309967,P
-69.11975335705986,-27.258364473309967,P
-69.07573660016986,-27.258364473309967,P
-69.03171984327986,-27.258364473309967,P
-68.98770308638986,-27.258364473309967,P
-68.94368632949985,-27.258364473309967,P
-68.89966957260985,-27.258364473309967,P
-70.61632309131994,-27.21434771641997,P
-70.57230633442994,-27.21434771641997,P
-70.52828957753994,-27.21434771641997,P
-70.48427282064993,-27.21434771641997,P
-70.44025606375993,-27.21434771641997,P
-70.39623930686993,-27.21434771641997,P
-70.35222254997993,-27.21434771641997,P
-70.30820579308993,-27.21434771641997,P
-70.26418903619992,-27.21434771641997,P
-70.22017227930992,-27.21434771641997,P
-70.17615552241992,-27.21434771641997,P
-70.13213876552992,-27.21434771641997,P
-70.08812200863991,-27.21434771641997,P
-70.04410525174991,-27.21434771641997,P
-70.00008849485991,-27.21434771641997,P
-69.9560717379699,-27.21434771641997,P
-69.9120549810799,-27.21434771641997,P
-69.8680382241899,-27.21434771641997,P
-69.8240214672999,-27.21434771641997,P
-69.7800047104099,-27.21434771641997,P
-69.7359879535199,-27.21434771641997,P
-69.6919711966299,-27.21434771641997,P
-69.64795443973989,-27.21434771641997,P
-69.60393768284989,-27.21434771641997,P
-69.55992092595989,-27.21434771641997,P
-69.51590416906988,-27.21434771641997,P
-69.47188741217988,-27.21434771641997,P
-69.42787065528988,-27.21434771641997,P
-69.16377011394987,-27.21434771641997,P
-69.11975335705986,-27.21434771641997,P
-69.07573660016986,-27.21434771641997,P
-69.03171984327986,-27.21434771641997,P
-68.98770308638986,-27.21434771641997,P
-68.94368632949985,-27.21434771641997,P
-68.89966957260985,-27.21434771641997,P
-68.85565281571985,-27.21434771641997,P
-70.57230633442994,-27.17033095952997,P
-70.52828957753994,-27.17033095952997,P
-70.48427282064993,-27.17033095952997,P
-70.44025606375993,-27.17033095952997,P
-70.39623930686993,-27.17033095952997,P
-70.35222254997993,-27.17033095952997,P
-70.30820579308993,-27.17033095952997,P
-70.26418903619992,-27.17033095952997,P
-70.22017227930992,-27.17033095952997,P
-70.17615552241992,-27.17033095952997,P
-70.13213876552992,-27.17033095952997,P
-70.08812200863991,-27.17033095952997,P
-70.04410525174991,-27.17033095952997,P
-70.00008849485991,-27.17033095952997,P
-69.9560717379699,-27.17033095952997,P
