longitud,latitud,tipo
-70.53413555306473,-28.08814911686909,P
-70.52553853023466,-28.08814911686909,P
-70.51694150740458,-28.08814911686909,P
-70.50834448457451,-28.08814911686909,P
-70.49974746174443,-28.08814911686909,P
-70.49115043891436,-28.08814911686909,P
-70.48255341608429,-28.08814911686909,P
-70.47395639325421,-28.08814911686909,P
-70.46535937042414,-28.08814911686909,P
-70.45676234759406,-28.08814911686909,P
-70.44816532476399,-28.08814911686909,P
-70.43956830193392,-28.08814911686909,P
-70.43097127910384,-28.08814911686909,P
-70.42237425627377,-28.08814911686909,P
-70.4137772334437,-28.08814911686909,P
-70.40518021061362,-28.08814911686909,P
-70.39658318778355,-28.08814911686909,P
-70.38798616495347,-28.08814911686909,P
-70.3793891421234,-28.08814911686909,P
-70.37079211929333,-28.08814911686909,P
-70.36219509646325,-28.08814911686909,P
-70.35359807363318,-28.08814911686909,P
-70.3450010508031,-28.08814911686909,P
-70.33640402797303,-28.08814911686909,P
-70.32780700514296,-28.08814911686909,P
-70.31920998231288,-28.08814911686909,P
-70.31061295948281,-28.08814911686909,P
-70.30201593665274,-28.08814911686909,P
-70.29341891382266,-28.08814911686909,P
-70.28482189099259,-28.08814911686909,P
-70.27622486816252,-28.08814911686909,P
-70.26762784533244,-28.08814911686909,P
-70.25903082250237,-28.08814911686909,P
-70.2504337996723,-28.08814911686909,P
-70.24183677684222,-28.08814911686909,P
-70.23323975401215,-28.08814911686909,P
-70.22464273118207,-28.08814911686909,P
-70.216045708352,-28.08814911686909,P
-70.20744868552192,-28.08814911686909,P
-70.19885166269185,-28.08814911686909,P
-70.19025463986178,-28.08814911686909,P
-70.1816576170317,-28.08814911686909,P
-70.17306059420163,-28.08814911686909,P
-70.16446357137156,-28.08814911686909,P
-70.15586654854148,-28.08814911686909,P
-70.14726952571141,-28.08814911686909,P
-70.13867250288133,-28.08814911686909,P
-70.13007548005126,-28.08814911686909,P
-70.12147845722119,-28.08814911686909,P
-70.11288143439111,-28.08814911686909,P
-70.06989632024074,-28.08814911686909,P
-70.06129929741067,-28.08814911686909,P
-70.0527022745806,-28.08814911686909,P
-70.85222539777746,-28.079552094039013,P
-70.84362837494739,-28.079552094039013,P
-70.56852364438502,-28.079552094039013,P
-70.55992662155495,-28.079552094039013,P
-70.55132959872488,-28.079552094039013,P
-70.5427325758948,-28.079552094039013,P
-70.53413555306473,-28.079552094039013,P
-70.52553853023466,-28.079552094039013,P
-70.51694150740458,-28.079552094039013,P
-70.50834448457451,-28.079552094039013,P
-70.49974746174443,-28.079552094039013,P
-70.49115043891436,-28.079552094039013,P
-70.48255341608429,-28.079552094039013,P
-70.47395639325421,-28.079552094039013,P
-70.46535937042414,-28.079552094039013,P
-70.45676234759406,-28.079552094039013,P
-70.44816532476399,-28.079552094039013,P
-70.43956830193392,-28.079552094039013,P
-70.43097127910384,-28.079552094039013,P
-70.42237425627377,-28.079552094039013,P
-70.4137772334437,-28.079552094039013,P
-70.40518021061362,-28.079552094039013,P
-70.39658318778355,-28.079552094039013,P
-70.38798616495347,-28.079552094039013,P
-70.3793891421234,-28.079552094039013,P
-70.37079211929333,-28.079552094039013,P
-70.36219509646325,-28.079552094039013,P
-70.35359807363318,-28.079552094039013,P
-70.3450010508031,-28.079552094039013,P
-70.33640402797303,-28.079552094039013,P
-70.32780700514296,-28.079552094039013,P
-70.31920998231288,-28.079552094039013,P
-70.31061295948281,-28.079552094039013,P
-70.30201593665274,-28.079552094039013,P
-70.29341891382266,-28.079552094039013,P
-70.28482189099259,-28.079552094039013,P
-70.27622486816252,-28.079552094039013,P
-70.26762784533244,-28.079552094039013,P
-70.25903082250237,-28.079552094039013,P
-70.2504337996723,-28.079552094039013,P
-70.24183677684222,-28.079552094039013,P
-70.23323975401215,-28.079552094039013,P
-70.22464273118207,-28.079552094039013,P
-70.216045708352,-28.079552094039013,P
-70.20744868552192,-28.079552094039013,P
-70.19885166269185,-28.079552094039013,P
-70.19025463986178,-28.079552094039013,P
-70.1816576170317,-28.079552094039013,P
-70.17306059420163,-28.079552094039013,P
-70.16446357137156,-28.079552094039013,P
-70.15586654854148,-28.079552094039013,P
-70.14726952571141,-28.079552094039013,P
-70.13867250288133,-28.079552094039013,P
-70.13007548005126,-28.079552094039013,P
-70.12147845722119,-28.079552094039013,P
-70.11288143439111,-28.079552094039013,P
-70.88661348909775,-28.070955071208935,P
-70.86941944343761,-28.070955071208935,P
-70.86082242060753,-28.070955071208935,P
-70.85222539777746,-28.070955071208935,P
-70.84362837494739,-28.070955071208935,P
-70.83503135211731,-28.070955071208935,P
-70.81783730645716,-28.070955071208935,P
-70.80924028362709,-28.070955071208935,P
-70.80064326079702,-28.070955071208935,P
-70.79204623796694,-28.070955071208935,P
-70.78344921513687,-28.070955071208935,P
-70.59431471287525,-28.070955071208935,P
-70.58571769004517,-28.070955071208935,P
-70.5771206672151,-28.070955071208935,P
-70.56852364438502,-28.070955071208935,P
-70.55992662155495,-28.070955071208935,P
-70.55132959872488,-28.070955071208935,P
-70.5427325758948,-28.070955071208935,P
-70.53413555306473,-28.070955071208935,P
-70.52553853023466,-28.070955071208935,P
-70.51694150740458,-28.070955071208935,P
-70.50834448457451,-28.070955071208935,P
-70.49974746174443,-28.070955071208935,P
-70.49115043891436,-28.070955071208935,P
-70.48255341608429,-28.070955071208935,P
-70.47395639325421,-28.070955071208935,P
-70.46535937042414,-28.070955071208935,P
-70.45676234759406,-28.070955071208935,P
-70.44816532476399,-28.070955071208935,P
-70.43956830193392,-28.070955071208935,P
-70.43097127910384,-28.070955071208935,P
-70.42237425627377,-28.070955071208935,P
-70.4137772334437,-28.070955071208935,P
-70.40518021061362,-28.070955071208935,P
-70.39658318778355,-28.070955071208935,P
-70.38798616495347,-28.070955071208935,P
-70.3793891421234,-28.070955071208935,P
-70.37079211929333,-28.070955071208935,P
-70.36219509646325,-28.070955071208935,P
-70.35359807363318,-28.070955071208935,P
-70.3450010508031,-28.070955071208935,P
-70.33640402797303,-28.070955071208935,P
-70.32780700514296,-28.070955071208935,P
-70.31920998231288,-28.070955071208935,P
-70.31061295948281,-28.070955071208935,P
-70.30201593665274,-28.070955071208935,P
-70.29341891382266,-28.070955071208935,P
-70.28482189099259,-28.070955071208935,P
-70.27622486816252,-28.070955071208935,P
-70.26762784533244,-28.070955071208935,P
-70.25903082250237,-28.070955071208935,P
-70.2504337996723,-28.070955071208935,P
-70.24183677684222,-28.070955071208935,P
-70.23323975401215,-28.070955071208935,P
-70.22464273118207,-28.070955071208935,P
-70.216045708352,-28.070955071208935,P
-70.20744868552192,-28.070955071208935,P
-70.19885166269185,-28.070955071208935,P
-70.19025463986178,-28.070955071208935,P
-70.1816576170317,-28.070955071208935,P
-70.17306059420163,-28.070955071208935,P
-70.16446357137156,-28.070955071208935,P
-70.15586654854148,-28.070955071208935,P
-70.14726952571141,-28.070955071208935,P
-70.13867250288133,-28.070955071208935,P
-70.13007548005126,-28.070955071208935,P
-70.12147845722119,-28.070955071208935,P
-70.11288143439111,-28.070955071208935,P
-70.10428441156104,-28.070955071208935,P
-70.97258371739849,-28.062358048378858,P
-70.96398669456842,-28.062358048378858,P
-70.94679264890827,-28.062358048378858,P
-70.9381956260782,-28.062358048378858,P
-70.92959860324812,-28.062358048378858,P
-70.92100158041805,-28.062358048378858,P
-70.91240455758798,-28.062358048378858,P
-70.9038075347579,-28.062358048378858,P
-70.89521051192783,-28.062358048378858,P
-70.88661348909775,-28.062358048378858,P
-70.87801646626768,-28.062358048378858,P
-70.86941944343761,-28.062358048378858,P
-70.86082242060753,-28.062358048378858,P
-70.85222539777746,-28.062358048378858,P
-70.84362837494739,-28.062358048378858,P
-70.83503135211731,-28.062358048378858,P
-70.82643432928724,-28.062358048378858,P
-70.81783730645716,-28.062358048378858,P
-70.80924028362709,-28.062358048378858,P
-70.80064326079702,-28.062358048378858,P
-70.79204623796694,-28.062358048378858,P
-70.78344921513687,-28.062358048378858,P
-70.7748521923068,-28.062358048378858,P
-70.62010578136547,-28.062358048378858,P
-70.6115087585354,-28.062358048378858,P
-70.60291173570532,-28.062358048378858,P
-70.59431471287525,-28.062358048378858,P
-70.58571769004517,-28.062358048378858,P
-70.5771206672151,-28.062358048378858,P
-70.56852364438502,-28.062358048378858,P
-70.55992662155495,-28.062358048378858,P
-70.55132959872488,-28.062358048378858,P
-70.5427325758948,-28.062358048378858,P
-70.53413555306473,-28.062358048378858,P
-70.52553853023466,-28.062358048378858,P
-70.51694150740458,-28.062358048378858,P
-70.50834448457451,-28.062358048378858,P
-70.49974746174443,-28.062358048378858,P
-70.49115043891436,-28.062358048378858,P
-70.48255341608429,-28.062358048378858,P
-70.47395639325421,-28.062358048378858,P
-70.46535937042414,-28.062358048378858,P
-70.45676234759406,-28.062358048378858,P
-70.44816532476399,-28.062358048378858,P
-70.43956830193392,-28.062358048378858,P
-70.43097127910384,-28.062358048378858,P
-70.42237425627377,-28.062358048378858,P
-70.4137772334437,-28.062358048378858,P
-70.40518021061362,-28.062358048378858,P
-70.39658318778355,-28.062358048378858,P
-70.38798616495347,-28.062358048378858,P
-70.3793891421234,-28.062358048378858,P
-70.37079211929333,-28.062358048378858,P
-70.36219509646325,-28.062358048378858,P
-70.35359807363318,-28.062358048378858,P
-70.3450010508031,-28.062358048378858,P
-70.33640402797303,-28.062358048378858,P
-70.32780700514296,-28.062358048378858,P
-70.31920998231288,-28.062358048378858,P
-70.31061295948281,-28.062358048378858,P
